KabKota,Tahun,Pengeluaran Konsumsi Rumah Tangga,Pengeluaran Konsumsi LNPRT,Pengeluaran Konsumsi Pemerintah,Pembentukan Modal Tetap Bruto,Perubahan Inventori,Net Ekspor,PDRB,"A Pertanian, Kehutanan, dan Perikanan",B Pertambangan dan Penggalian,C Industri Pengolahan,D Pengadaan Listrik dan Gas,"E Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",F Konstruksi,G Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,H Transportasi dan Pergudangan,I Penyediaan Akomodasi dan Makan Minum,J Informasi dan Komunikasi,K Jasa Keuangan dan Asuransi,L Real Estat,"M,N Jasa Perusahaan","O Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",P Jasa Pendidikan,Q Jasa Kesehatan dan Kegiatan Sosial,"R,S,T,U Jasa Lainnya",Produk Domestik Bruto
Lombok Timur,2025,19489.090754409808,950.2952881803152,3764.321917844349,8942.267895116162,26.09476823536184,-6742.99832850289,26395.505947920374,7440.110508653543,1528.8753164084537,1635.887917175801,24.92977645407699,19.011808344816615,3343.97363826277,4568.185955167177,1120.5179474153733,303.8323467036887,508.4653324177903,761.1189236741609,1372.5615471568524,29.137482767770848,1841.020976904501,1503.488625943004,801.2590181241155,423.1063409368015,26395.505947920374
Maluku Tengah,2025,9793.433687173205,367.356352487629,2391.7406751970975,2577.8185200420553,68.58948238631915,-3230.1557774531,11476.6782961759,2804.261171055149,69.66192841735634,1353.6283732448862,5.704098093573103,21.692102318404448,843.7034314708897,1675.2786375134178,323.7509748013635,129.00013293699038,161.31081217250096,309.17886398620175,21.45660032329606,122.63918750499207,2150.2369209115554,1119.0762197441197,180.5915673987749,218.03351672581678,11476.6782961759
Mamuju,2025,7525.551642350733,133.9210493122488,3798.211961334028,4684.437637128518,200.69146275336377,-556.4082402579365,15926.090423449392,5947.803527725363,540.1754110590235,619.8826567408822,8.200488515557119,45.1875045134168,1601.4864237666268,1549.6144451520945,316.03174344527923,44.29024306159522,1178.9128662044873,409.7339189901265,333.5003466265199,11.630442690433116,1607.4826054802318,667.4100591332922,343.129422899879,435.9067122939554,15926.090423449392
Manggarai Barat,2025,3786.97999129202,85.60211148365536,1078.9320872087278,2946.2599198193484,45.76472581867387,-3193.738499893578,4758.715750014365,1695.1249202758647,79.68741284224646,26.0928625009184,3.03072626008451,0.03308361362211331,699.9564882284479,514.5108851368519,228.22598536450278,44.15443102481477,306.37981137843093,24.679923319108017,143.51984169899748,11.009663143542836,527.2240456206385,126.6199523819615,61.55160508342166,4.483999229467019,4758.715750014365
Muna,2025,6115.873814703977,109.71455168019729,1595.52752652042,3027.0579873540487,153.9682360261277,-1501.2194108026702,10076.252762220192,2787.1017960887652,814.6562652098063,363.8356317916276,3.4148353109683742,27.028711055461056,1162.5750234255786,1468.8804529263166,265.8358383994897,44.543923203305845,94.39684944685733,217.97821002032612,183.89104021806173,7.064438547927336,968.369909777389,703.4171756188159,139.94613597590384,208.336207647797,10076.252762220192
Muna Barat,2025,3029.2285903045868,48.48046151541221,512.5648371409721,1596.5727357986464,66.5595123326834,-1722.0997964917028,3520.2038932401097,1445.4447679234065,358.72292726770587,100.04790506143947,0.973574578133472,0.5827358640035383,694.1664513033135,388.2605145686773,46.586249470774135,5.393240752863585,35.97449631437816,26.841056571789014,52.2250010055329,0.5768995470845958,179.36888696120548,164.6408157001666,37.559537250130745,46.651101127907346,3520.2038932401097
Musi Banyuasin,2025,51249.190195723044,1335.3150901467616,4815.726399567751,28492.95774217407,22.08478026347308,-5283.977470039681,84561.96188688945,14347.947378179151,36440.68562467931,11183.092141226962,55.930507880971575,15.452892388499679,14060.074694922123,5194.611108984057,249.18473524157824,196.21599432995663,323.66839876542207,2729.706800055452,1351.9693692088417,39.80508470862332,3546.540788606932,2021.4748251280694,357.3133288338797,430.31933003712066,84561.96188688945
Ngada,2025,2854.3136860395343,140.5191984827421,880.3726371862246,1205.5457561328733,138.87140339307848,-660.0478993560606,4663.334773775778,1586.5817940171453,74.39935994300163,64.92385602130524,2.405725375195539,4.243834435643197,565.6460081652474,400.6082419694009,211.61739054569534,22.115491532345633,202.12110270611373,295.57730155591736,76.72479251172052,1.2425928054733855,825.4748708260628,72.18984858322565,67.31050273483864,28.148852744499788,4663.334773775778
Nias Selatan,2025,7420.4554676310445,255.44034735453968,2290.908980859717,2410.31907118771,243.36760309362086,-2985.680905833333,9282.569086132778,4158.195488388923,501.8221093857221,15.72199945719249,4.930306375851953,2.5756500692642366,1370.6157486610516,844.9804604263925,371.45984693900857,203.27121199550223,71.80547266400563,123.62136604108602,443.34529491458943,2.6787467885724974,779.3095666414396,214.30060726234942,80.52792026275617,11.319558325889743,9282.569086132778
Penajam Paser Utara,2025,5480.079455585623,84.7762076096028,2261.0742547013765,18662.04483548924,71.94643425168212,-3806.3194231547623,21209.53937659074,2822.9283685672167,3895.97682661887,1822.9172945473279,12.004785889905984,13.135593464256013,12052.559119530559,1408.9546907173847,269.038730016787,70.27663867770501,171.34791223067205,123.09981259228522,154.08403355676046,2.24649966970194,517.9424690816569,486.1902084685878,5.571325032952684,134.6288250238684,21209.53937659074
Pulau Morotai,2025,1224.642737064013,10.51438143930499,441.7570233794251,671.7394480119592,4.675582635176141,-181.89879829004337,2002.5213153822372,914.265816536544,1.130425484737092,64.89236876898411,2.2596088735947655,0.27188193434629815,203.11440529214772,392.6997042306602,43.28698267709857,2.4451140284172026,25.944585724695404,36.812694358785755,2.1414831226812727,2.1665536913378154,175.792636336126,67.23003019138564,33.08534834166368,10.04924335572645,2002.5213153822372
Rote Ndao,2025,2309.6395428476767,163.37689161292118,1072.1890143603787,1338.0058742648366,76.71275812998557,-910.3296968849207,3839.7897128151644,1947.2136763292453,28.558412452032208,50.75227750545402,2.361591778937012,3.38842238560673,186.90086650067354,303.34593465505884,140.69495394548966,8.212903064909636,152.0907565175426,30.548624786408865,40.12821532113495,1.760617906802242,442.83315463299436,482.7531161743844,141.53142465720885,4.069022892908853,3839.7897128151644
Sabu Raijua,2025,1128.151826226434,58.77029775083959,423.1139893287555,753.0592586487569,23.409916970997415,-563.4054184974748,1731.5461745034113,630.5078232131774,6.978416936333547,27.375147597972045,0.5317187423974882,0.1332040567289017,272.9511080635481,276.74844257561267,92.58485441907646,13.612142645934036,12.216779739876516,6.492962009704434,123.3138909557042,0.379647563433823,272.272886064943,27.898674853666822,18.03140555111929,3.6460616906028167,1731.5461745034113
Sambas,2025,15175.392632480176,313.0185472896815,2491.944031824383,7032.244674728083,152.11613796304317,3015.225680097403,28014.461242036214,7631.6660074270485,432.92942843505745,4218.807652536556,12.068037816152229,15.833216480342399,2521.7663043094394,4505.33375510164,744.8095286955195,521.614482745999,1308.3419144581828,720.0924265568402,1220.415429839293,109.82010986417578,1696.3143902351628,1146.5174258438099,688.385194724308,220.78282420400737,28014.461242036214
Samosir,2025,3687.666284507253,159.64681688331862,1068.3260719203554,862.1456021858535,191.90760197431203,-53.45276520146521,5919.820395185709,3048.3253067486003,37.574752194979155,29.95537127350097,2.948867723736332,2.911980523043914,721.7637612286967,729.2793092359075,229.51303812444155,330.24443801296724,52.688710102249594,50.14894308139275,128.04988155388162,6.195025590439925,589.2046802079777,54.52646340060998,36.33276836694123,4.534576184985364,5919.820395185709
Sanggau,2025,15061.73561132861,363.75016303645907,2508.1089508035975,7969.984173476441,391.17636267547243,-1287.2551577777779,26412.96898298842,7201.8517017922995,1948.5837166574418,4526.247736629297,10.948030859917047,8.048891050363867,1708.6558780454193,3002.4975002889546,480.69952783031175,412.6608619131794,1189.3437214303337,415.67049490959295,687.2709829300476,75.18531477390009,1582.4044613060726,587.3127067157698,738.5314576683998,123.99094387915915,26412.96898298842
Seram Bagian Barat,2025,3036.4496986383724,110.73735521202588,1519.9256828964405,1942.989524464377,22.97318524656228,-2571.71160390873,4102.286386424838,1371.1733604015567,59.01904742176407,233.6196266133378,2.4780289357980765,2.8960283577175177,479.63748059416656,402.4099251082223,169.9249069018964,31.100985661766313,56.830481873898016,122.20313898012284,12.609653730234674,10.21066190469086,830.0092739146238,105.12690770620915,141.30931426268842,83.40995831417021,4102.286386424838
Siak,2025,28221.213527923002,372.8257813888413,2468.0866378411934,32177.904180936057,148.17619725054647,45543.33250219698,107561.79772094813,22746.331466233623,38657.80175147889,39265.88051246775,13.21813410293434,4.163076802684753,5695.270970051739,2836.1095507473356,173.9057451363157,69.41188246574318,304.24225418862636,439.9170938175529,502.4228994196187,6.404749037489893,910.8217010091862,621.279847784559,303.4671992022826,674.8302464021986,107561.79772094813
Simeulue,2025,2062.5258461768963,123.0749947754564,860.5297359502574,1246.4631572951484,8.72248988476042,-1183.7168205357139,3171.941493680002,1228.89707129575,43.93438917110609,44.01306992694473,5.536226011375227,0.325955788870697,268.86959088336096,408.46254361687767,77.8922449163815,52.41815233479156,125.03256404368175,52.24976108678982,102.70571934473597,4.488285278803718,467.7659689887214,110.02128785249462,167.95692350565275,32.318064838485256,3171.941493680002
Sumba Barat Daya,2025,3689.7038367023883,225.06963233018922,1034.7467349797153,1463.5702097391372,55.78829701633488,-1510.1703600396827,4941.224036205952,1942.9297674127795,46.71154839898883,41.35078990493939,2.2281546670787753,0.27132630382987455,222.7794404498391,724.4929700492307,157.4869062988483,2.0096940872832656,430.5580013162213,110.3681438310701,74.90172245195878,0.22267045165754307,688.9373280262632,341.9863835537419,117.73849543576846,32.9504739539032,4941.224036205952
Sumba Timur,2025,4420.8051336323115,282.7225046380872,1679.9339310059434,3123.5981602108013,103.5890452383465,-1891.2669591964302,7874.328175721559,2088.905892826866,78.70293942199865,114.69232579701436,5.279257905864475,1.3474144989421626,861.7898373806379,1161.3260104887252,357.83334563773417,21.67439018818674,271.03427037250833,310.0293370098234,139.61850930405984,10.225047521824274,702.2425585256022,1235.8387659120965,207.5251450418343,199.60816008269288,7874.328175721559
Sumbawa Barat,2025,4422.653820520797,191.82059600676462,1668.3512116181373,7161.827376409791,415.4839142344415,29355.29371775432,37032.485760171214,1371.6189424216193,31336.379616344093,82.86984079953967,8.197876441654108,3.2986001706008126,1032.9801637823373,1169.8584078658869,527.3217096268457,96.5318879391784,100.82973716358443,136.04099811446687,234.56127311888687,11.249368045767667,365.4686494592591,305.0495441611621,87.02656257692183,117.23480754257119,37032.485760171214
Tanah Bumbu,2025,9009.114891344097,205.230789039788,2005.5003239882283,4766.406912011013,-44.53351713921211,25364.26934186507,37402.32774084221,4293.372401719063,20392.541581877234,3172.4031890796377,15.638666499789815,31.90463318380838,1718.7401213841304,2120.8849241518997,2201.39022894102,293.71433729092064,1025.5582071212903,469.398057611845,605.5729451378418,82.59135817825981,886.3640799290495,1114.475730926479,321.0160919919769,240.87062037297062,37402.32774084221
Toba Samosir,2025,5768.864671232354,183.31028256100018,1327.1662922556038,2302.836110987408,144.24182275731295,659.1895319985574,10907.756657499169,3181.454534862509,28.73721084486192,1069.1865413006847,7.105115268484269,4.310436233086529,1434.9362314984776,1989.6156203767807,320.7604375529536,255.21309644196867,127.0125835730581,170.86614479830132,288.0804273785402,80.56617836480477,831.5683120603079,241.10483119952056,87.46765096564265,15.405131171100466,10907.756657499169
Wajo,2025,17739.20968895883,449.11552913554743,1616.4785204451105,7396.62355476252,37.49058316283879,-485.35166940476216,26383.00595156756,7529.759916273842,3758.783930776659,1012.6208580519974,22.93951542534591,9.37731322983437,2433.719667821524,4470.907763030378,1150.146609241271,111.27807307082948,522.2244603021682,721.8136927918242,1021.1173356440112,33.33801727723714,999.8096610123888,1054.4141499414013,457.38737356438776,143.35249114810335,26383.00595156756
Aceh Barat,2026,5263.374914159746,324.4019143772522,1614.6784323831375,5295.312147940594,98.23674268065392,2302.032252301587,14096.843696732825,4186.461085205989,4238.469932903311,261.8327220726872,13.997472047825653,2.974302120894911,1296.0120648148277,1775.8909726095637,650.2318289904891,168.1806358143198,323.7131512789145,218.391256425391,305.5397982131587,53.37837473581731,1056.6782111976647,240.01742941324218,351.82067113478786,84.95273428944124,14096.843696732825
Aceh Selatan,2026,4668.01129250217,150.16163704638873,1359.36605360202,2496.9003733388568,-16.278570841763297,-1147.76157109127,7636.713780819071,2334.973580885643,207.99831270589746,233.09446480178525,5.360616717103792,2.128485901049981,1177.3811480536806,1166.1168172929335,344.68278040274924,38.957218591971156,338.37612854222914,182.00139590971247,261.52339775472547,46.82027745550344,831.8393735491044,233.2270636256849,148.78565605055078,92.88030936074611,7636.713780819071
Aceh Singkil,2026,2069.8421316259028,66.89716982501457,1050.3619299000202,934.4795772678299,3.535148375415247,-612.1222448160175,3531.2455007745302,1114.7347525476653,37.42397698539082,230.5261237785724,5.621486540957944,1.6672389481498522,334.21887000067545,431.49798721551434,184.6846331264161,45.362492311701345,120.54047490837523,66.13630701998359,96.767410185362,19.854279935522676,508.10462194321923,100.0004407067993,168.4934129923095,38.90194479443096,3531.2455007745302
Alor,2026,2995.7460929977874,130.7921109198379,1366.0102855934242,1713.76288625921,60.61338108662889,-2297.814525039682,4181.680915026412,1333.4691104153135,51.71570691213973,57.88207802216635,5.409311888954031,3.634564813728755,429.16266248663385,552.6789960679474,210.25629721672786,18.909337395967682,233.59093678980273,295.7995889011363,70.22459231739373,14.399063873142863,681.2661434716232,120.65397821294303,29.456800379244438,16.44879165094567,4181.680915026412
Banggai,2026,14397.564905770821,823.912585048213,3692.9429066884427,7656.680258045253,261.93030831208335,13939.832678035715,39635.3632768465,7378.328442128482,10171.494313978465,11675.12110629829,6.75661250358413,19.631854536260096,3454.9476585729158,2092.6658157915754,1160.6914746589587,158.6446253554831,984.1533087700121,741.5432029678565,621.9560439306152,37.059248526727515,1459.5917539475438,900.8852469105778,318.5622334087829,184.10342977668958,39635.3632768465
Banggai Kepulauan,2026,3330.3396320416196,59.83553012745072,760.0475773363919,772.1085881483214,-4.46419238178629,511.60918213744594,5368.559294734887,2718.665826033787,52.0793119839299,139.52943107390283,0.7367045670461773,5.993539597102465,127.59012193939424,1138.1946873906406,142.4441464263093,21.474512982887337,172.38558981854698,178.85059059113598,100.5088602571788,4.525568170778934,285.03106364386724,271.28454653363735,170.41241307162278,80.40275037857087,5368.559294734887
Bangka Barat,2026,9696.529418163535,109.55636981990682,1145.008485528837,3657.399790143126,20.933329570273855,7550.060141408729,19402.94095780174,2830.4330769311896,1384.7511281891584,9973.142377249522,14.74092328489781,1.5484256917397172,1373.920884378114,2760.395160596675,194.66521096726646,271.85698426010646,91.94935213714234,113.10666498476013,443.49076190589903,28.12601005186908,874.1900500130322,385.3355266665157,170.60446004670268,77.04767503196803,19402.94095780174
Bangkalan,2026,24462.37694237036,366.5119478788747,1999.2780605772273,7845.922730578588,290.48485624601034,-6074.830995039681,27802.693082850907,6780.007285096859,4418.4377670318345,884.1306116277722,15.482849365645228,38.208682260229615,4589.285291854325,4839.543733030918,648.9729900853034,440.18390242789104,2466.899558814797,605.0366411388337,406.3649910626093,73.35721049241677,2056.745957994375,1297.9868128446935,147.80505326394837,216.52625123052997,27802.693082850907
